image,mask
/home/kiran_shahi/dissertation/dataset/image/0312/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0312/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0312/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0312/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0312/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0312/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0297/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0297/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0090/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0090/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0136_indoor/laptop_a0136_indoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0136_indoor/laptop_a0136_indoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0087/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0087/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0087/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0207/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0207/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0293_outdoor/laptop_a0293_outdoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0293_outdoor/laptop_a0293_outdoor_0144.png
